ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_EquivalentDiameter,ImagePath,Day,Well,Tile,z,Condition
11,18,55859.60738,266.688322,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,19,33813.20642,207.4905096,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,20,35901.24926,213.801053,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,21,42552.05235,232.7637338,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,22,39012.49256,222.8727176,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,23,44544.91374,238.1519383,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,24,37555.02677,218.6699458,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,25,47227.84057,245.2189924,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,26,31879.83343,201.4712501,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,27,27917.90601,188.5369511,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,28,31998.81023,201.8468493,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,29,33741.82035,207.271368,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,30,41695.41939,230.4088905,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,31,36162.99822,214.5790283,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,32,46650.80309,243.7163255,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,33,23819.15526,174.1478981,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,34,30612.73052,197.4267942,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,35,30071.38608,195.673396,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,36,52082.09399,257.5130708,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,37,35758.4771,213.3755073,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,38,62147.53123,281.2982303,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,39,34425.93694,209.3620412,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,40,29482.45092,193.747832,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,41,47251.63593,245.2807604,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,42,25901.24926,181.5998205,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,43,33438.42951,206.3374197,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,44,41023.20048,228.5440025,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,45,48108.26889,247.4941421,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,46,35841.76086,213.6238453,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,47,30196.31172,196.0794181,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,48,37221.89173,217.6979203,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,49,45776.32362,241.4212614,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,50,47596.66865,246.1746549,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,51,56888.75669,269.133823,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,52,41380.13087,229.5360952,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
11,53,59773.94408,275.8741549,/app/data/Plaque 2 test/D21_B5.jpg,D21,B5,,,
12,1,59292.08804,274.7599519,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,2,54610.35098,263.6893218,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,3,52236.76383,257.8951597,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,4,62385.48483,281.8362402,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,5,59738.25104,275.7917757,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,6,50124.92564,252.6282595,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,7,47549.07793,246.0515522,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,8,37650.20821,218.9468747,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,9,52111.83819,257.5865935,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,10,57906.00833,271.5294085,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,11,50809.04224,254.3463815,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,12,41600.23795,230.1457539,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,13,39767.99524,225.0204083,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,14,44533.01606,238.1201316,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,15,49785.84176,251.7723227,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,16,41737.06127,230.5239183,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,17,63033.90839,283.2971317,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,18,51897.67995,257.056761,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,19,60624.6282,277.8302971,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,20,39101.72516,223.1274585,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,21,32117.78703,202.2217509,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,22,37168.35217,217.5412968,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,23,50844.73528,254.4357042,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,24,41255.20523,229.1893513,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,25,44770.96966,238.7554586,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,26,60588.93516,277.7484981,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,27,43135.03867,234.3528045,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,28,32052.34979,202.0156411,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,29,36763.83105,216.3542547,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,30,46745.98453,243.9648255,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,31,44039.26234,236.79639,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,32,52224.86615,257.8657884,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,33,48625.81797,248.8218526,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,34,51760.85663,256.7176845,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,35,46615.11005,243.6230726,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,36,39702.558,224.8351994,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,37,34306.96014,208.9999481,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,38,91243.30756,340.843934,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,39,39149.31588,223.2632015,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,40,43801.30874,236.1557927,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,41,40452.11184,226.9476337,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,42,47156.45449,245.0335949,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,43,39417.01368,224.025223,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,44,41850.08923,230.8358477,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,45,37370.61273,218.1323954,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,46,49970.2558,252.2381925,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,47,82831.64783,324.7530286,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,48,59494.3486,275.2281914,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,49,103807.2576,363.5539924,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,50,90606.78168,339.6529662,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,51,29190.95776,192.7876598,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,52,31909.57763,201.5652155,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,53,43634.74123,235.7063386,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,54,53075.55027,259.9574763,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
12,55,44883.99762,239.0566475,/app/data/Plaque 2 test/D21_B6.jpg,D21,B6,,,
13,1,61522.90303,279.8810337,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,2,63634.74123,284.6441093,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,3,67317.07317,292.7639998,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,4,54467.57882,263.3444043,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,5,81231.40988,321.6007514,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,6,62772.15943,282.7083226,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,7,45139.79774,239.7368881,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,8,43343.24807,234.9177248,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,9,86555.62165,331.9729512,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,10,43414.63415,235.1110993,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,11,40582.98632,227.3144585,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,12,58352.17133,272.5734618,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,13,47061.27305,244.7861799,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,14,42111.83819,231.5565972,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,15,60696.01428,277.9938229,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,16,43831.05294,236.2359623,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,17,43200.47591,234.5304975,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,18,51029.14932,254.8967062,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,19,41808.44735,230.7209754,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,20,42183.22427,231.7527762,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,21,40707.91196,227.664058,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,22,64348.60202,286.2362394,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,23,39339.67876,223.80535,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,24,57674.00357,270.9849111,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,25,40922.0702,228.2621257,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,26,42207.01963,231.8181323,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,27,39619.27424,224.599258,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,28,38625.81797,221.7654592,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,29,43628.79239,235.6902708,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,30,45812.01666,241.5153644,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,31,74354.55086,307.6867798,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,32,59702.558,275.7093719,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,33,67953.59905,294.1448784,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,34,36448.54253,215.4245244,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,35,36252.23081,214.8436033,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,36,37989.29209,219.9306003,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,37,36698.39381,216.1616206,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,38,47828.67341,246.7739013,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,39,35496.72814,212.5931278,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,40,56882.80785,269.119751,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,41,33027.95955,205.0670724,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,42,32724.56871,204.1230388,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,43,57656.15705,270.9429814,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,44,42778.10827,233.3811884,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,45,38560.38073,221.5775295,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,46,63700.17847,284.7904251,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,47,44640.09518,238.4062383,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,48,39863.17668,225.2895313,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,49,32920.88043,204.7343811,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,50,72218.91731,303.2358511,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,51,71148.12612,300.9794141,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,52,53985.72278,262.1769576,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,53,48786.43664,249.2324625,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,54,50660.32124,253.9738655,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
13,55,63152.88519,283.564368,/app/data/Plaque 2 test/D21_C1.jpg,D21,C1,,,
14,1,56567.51933,268.3728797,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,2,54437.83462,263.2724896,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,3,46436.64485,243.1562719,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,4,38108.26889,220.274726,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,5,40000,225.6758334,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,6,33259.96431,205.7860584,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,7,35544.31886,212.7355926,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,8,41207.61452,229.0571203,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,9,40053.53956,225.8268152,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,10,37436.04997,218.3232906,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,11,28138.01309,189.2787124,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,12,30707.91196,197.7334768,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,13,31106.48424,199.0125771,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,14,55371.8025,265.5213148,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,15,25151.69542,178.9528799,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,16,26710.29149,184.414206,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,17,43010.11303,234.0131978,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,18,35270.67222,211.9151119,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,19,27162.40333,185.9684007,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,20,25002.97442,178.4230248,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,21,20493.75372,161.5346949,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,22,24235.57406,175.6635742,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,23,33349.19691,206.0619234,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,24,45770.37478,241.405574,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,25,36281.97501,214.9317225,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,26,22617.48959,169.698209,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,27,30826.88876,198.1161624,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,28,24741.22546,177.4866379,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,29,22088.04283,167.7002373,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,30,40999.40512,228.4777099,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,31,21279.00059,164.600319,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,32,41154.07496,228.9082691,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,33,34919.69066,210.8580827,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,34,22837.59667,170.5219375,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,35,18364.06901,152.9112777,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,36,27560.97561,187.3278517,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,37,21249.2564,164.4852381,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,38,24544.91374,176.7810929,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,39,45675.19334,241.1544368,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,40,36406.90065,215.3014297,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,41,25794.17014,181.2240532,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,42,21546.69839,165.6324499,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,43,22254.61035,168.3313695,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,44,27067.22189,185.6422831,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,45,52373.58715,258.2326901,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,46,24961.33254,178.2743831,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,47,43396.78763,235.0627706,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,48,42504.46163,232.6335345,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,49,37358.71505,218.0976693,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,50,40933.96788,228.2953057,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,51,31112.43308,199.0316058,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,52,38149.91077,220.3950431,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,53,50690.06544,254.0484124,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,54,48405.71089,248.2580619,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
14,55,38370.01785,221.0299167,/app/data/Plaque 2 test/D21_C2.jpg,D21,C2,,,
15,1,90374.77692,339.2178353,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,2,47906.00833,246.973327,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,3,98792.38548,354.6637449,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,4,108905.4134,372.3743802,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,5,59869.12552,276.0937126,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,6,37971.44557,219.878935,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,7,54883.99762,264.3491557,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,8,42956.57347,233.867501,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,9,58590.12493,273.1286583,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,10,50446.163,253.4364804,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,11,41064.84236,228.6599685,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,12,41290.89827,229.2884745,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,13,36644.85425,216.0038832,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,14,37471.74301,218.4273449,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,15,55556.21654,265.9631024,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,16,47929.80369,247.0346563,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,17,42944.67579,233.8351117,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,18,39767.99524,225.0204083,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,19,38221.29685,220.6011482,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,20,35675.19334,213.1268799,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,21,45770.37478,241.405574,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,22,34687.6859,210.1564498,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,23,40475.9072,227.0143732,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,24,55455.08626,265.7209227,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,25,45930.99346,241.8287766,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,26,43563.35515,235.5134528,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,27,33146.93635,205.4360975,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,28,30981.5586,198.6125514,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,29,31493.15883,200.2456871,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,30,33176.68055,205.5282502,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,31,60386.6746,277.2845147,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,32,40113.02796,225.9944545,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,33,45336.10946,240.2576271,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,34,43146.93635,234.3851224,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,35,28435.45509,190.2764985,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,36,27709.69661,187.832589,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,37,35978.58418,214.0312037,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,38,40196.31172,226.2289408,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,39,50279.59548,253.0177252,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,40,50803.0934,254.3314914,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,41,37013.68233,217.0881942,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,42,37566.92445,218.7045811,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,43,35348.00714,212.1473085,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,44,39857.22784,225.2727206,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,45,44063.0577,236.8603545,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,46,52903.03391,259.5346505,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,47,45401.5467,240.4309561,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,48,51112.43308,255.1046276,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,49,40826.88876,227.9965115,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,50,38792.38548,222.2431084,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,51,49107.674,250.0516596,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,52,52040.45211,257.4101038,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,53,61873.88459,280.678244,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,54,49173.11124,250.2182043,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
15,55,38572.27841,221.6117104,/app/data/Plaque 2 test/D21_C3.jpg,D21,C3,,,
16,1,58542.53421,273.0177093,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,2,52974.41999,259.7096964,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,3,52926.82927,259.5930122,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,4,42439.02439,232.4543914,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,5,55116.00238,264.9072928,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,6,81915.52647,322.9521445,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,7,44604.40214,238.3109076,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,8,51909.57763,257.0862248,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,9,56597.26353,268.443428,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,10,34247.47174,208.8186661,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,11,32671.02915,203.955991,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,12,40993.45628,228.4611337,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,13,44592.50446,238.2791222,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,14,30291.49316,196.3882047,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,15,35901.24926,213.801053,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,16,44842.35574,238.9457273,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,17,51760.85663,256.7176845,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,18,29042.23676,192.295929,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,19,26995.83581,185.3973185,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,20,51915.52647,257.1009554,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,21,28970.85068,192.059451,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,22,37346.81737,218.0629376,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,23,28637.71565,190.952015,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,24,25455.08626,180.0289489,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,25,35865.55622,213.694746,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,26,43313.50387,234.8371051,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,27,33569.30399,206.7408168,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,28,23289.70851,172.2015617,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,29,29464.6044,193.6891827,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
